Data,Cidade,Condicao_do_Tempo_Prevista,Temperatura_Tendencia,Temperatura_Minima,Temperatura_Maxima,Vento_Velocidade_Minima,Vento_Velocidade_Maxima,Vento_Direcao,Vento_Intensidade
05/10/2022,Alenquer - PA,Claro a nublado com pancadas de chuva e trovoadas isoladas a tarde e a noite,Estavel,23,33,55,95,E - SE,Fracos/Moderados
06/10/2022,Alenquer - PA,Claro a nublado com pancadas de chuva e trovoadas isoladas a tarde e a noite,Estavel,23,33,55,95,E - SE,Fracos/Moderados
07/10/2022,Alenquer - PA,Poucas nuvens a parcialmente nublado com pancadas de chuva e trovoadas isoladas a tarde e a noite,Estavel,23,33,55,95,E - SE,Fracos/Moderados
08/10/2022,Alenquer - PA,Poucas nuvens a parcialmente nublado,Estavel,23,33,55,95,E - SE,Fracos/Moderados
09/10/2022,Alenquer - PA,Poucas nuvens a parcialmente nublado,Estavel,23,33,55,95,E - SE,Fracos/Moderados
10/10/2022,Alenquer - PA,Poucas nuvens a encoberto com pancadas de chuva isoladas a tarde e a noite,Declinio,24,33,60,100,SE - NE,Fracos/Moderados
11/10/2022,Alenquer - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas a noite,Estavel,25,32,60,100,SE - NE,Fracos/Moderados
13/10/2022,Alenquer - PA,Parcialmente nublado a nublado com chuva e trovoadas a tarde e a noite,Estavel,25,33,65,100,SE - NE,Fracos/Moderados
14/10/2022,Alenquer - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas a noite,Estavel,25,33,65,100,SE - NE,Fracos/Moderados
15/10/2022,Alenquer - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas a tarde,Estavel,25,32,60,95,SE - NE,Fracos/Moderados
16/10/2022,Alenquer - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas a tarde e a noite,Estavel,25,32,60,100,SE - NE,Fracos/Moderados
17/10/2022,Alenquer - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas a tarde e a noite,Estavel,25,32,60,100,SE - NE,Fracos/Moderados
18/10/2022,Alenquer - PA,Nublado a encoberto com chuva e trovoadas pela manha e a noite,Estavel,25,32,60,100,SE - NE,Fracos/Moderados
19/10/2022,Alenquer - PA,Nublado a encoberto com chuva e trovoadas na madrugada,Estavel,25,32,60,100,SE - NE,Fracos/Moderados
20/10/2022,Alenquer - PA,Nublado a encoberto com pancadas de chuva e trovoadas isoladas a tarde,Estavel,25,32,60,100,SE - NE,Fracos/Moderados
21/10/2022,Alenquer - PA,Nublado a parcialmente nublado com pancadas de chuva e trovoadas isoladas a tarde,Estavel,25,32,60,100,SE - NE,Fracos/Moderados
22/10/2022,Alenquer - PA,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas entre o final da tarde e o inicio da noite,Estavel,25,32,55,95,SE - NE,Fracos/Moderados
23/10/2022,Alenquer - PA,Nublado a parcialmente nublado com pancadas de chuva e trovoadas isoladas na madrugada,Estavel,24,31,55,95,SE - NE,Fracos/Moderados
24/10/2022,Alenquer - PA,Nublado a parcialmente nublado,Estavel,24,33,55,95,SE - NE,Fracos/Moderados
25/10/2022,Alenquer - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas a noite,Estavel,25,33,60,100,SE - NE,Fracos/Moderados
26/10/2022,Alenquer - PA,Nublado a parcialmente nublado com chuva e trovoadas a qualquer hora do dia,Declinio,25,31,65,100,SE - NE,Fracos/Moderados
27/10/2022,Alenquer - PA,Nublado a parcialmente nublado com chuva e trovoadas a qualquer hora do dia,Estavel,25,30,65,100,SE - NE,Fracos/Moderados
28/10/2022,Alenquer - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas a tarde,Estavel,25,31,65,100,SE - NE,Fracos/Moderados
29/10/2022,Alenquer - PA,Poucas nuvens a nublado,Estavel,25,32,60,100,SE - NE,Fracos/Moderados
30/10/2022,Alenquer - PA,Poucas nuvens a nublado,Estavel,25,32,60,100,SE - NE,Fracos/Moderados
31/10/2022,Alenquer - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas a noite,Estavel,25,32,60,100,SE - NE,Fracos/Moderados
04/10/2022,Almeirim - PA,Claro a nublado com pancadas de chuva e trovoadas isoladas entre o final da tarde e o inicio da noite,Estavel,24,33,50,95,E - SE,Fracos/Moderados
05/10/2022,Almeirim - PA,Claro a nublado com pancadas de chuva e trovoadas isoladas entre o final da tarde e o inicio da noite,Estavel,24,33,50,95,E - SE,Fracos/Moderados
06/10/2022,Almeirim - PA,Claro a nublado com pancadas de chuva e trovoadas isoladas entre o final da tarde e o inicio da noite,Estavel,24,33,50,95,E - SE,Fracos/Moderados
07/10/2022,Almeirim - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas entre o final da tarde e o inicio da noite,Estavel,24,33,50,95,E - SE,Fracos/Moderados
08/10/2022,Almeirim - PA,Poucas nuvens a nublado,Estavel,24,33,50,95,E - SE,Fracos/Moderados
09/10/2022,Almeirim - PA,Parcialmente nublado a nublado com chuva e trovoadas a tarde e a noite,Estavel,24,31,60,100,E - SE,Fracos/Moderados
10/10/2022,Almeirim - PA,Poucas nuvens a encoberto com pancadas de chuva isoladas a tarde e a noite,Declinio,24,33,60,100,SE - NE,Fracos/Moderados
11/10/2022,Almeirim - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas a noite,Estavel,25,32,60,100,SE - NE,Fracos/Moderados
13/10/2022,Almeirim - PA,Parcialmente nublado a nublado com chuva e trovoadas a tarde e a noite,Estavel,25,33,65,100,SE - NE,Fracos/Moderados
14/10/2022,Almeirim - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas a noite,Estavel,25,33,65,100,SE - NE,Fracos/Moderados
15/10/2022,Almeirim - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas a tarde,Estavel,25,32,60,95,SE - NE,Fracos/Moderados
16/10/2022,Almeirim - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas a tarde e a noite,Estavel,25,32,60,100,SE - NE,Fracos/Moderados
17/10/2022,Almeirim - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas a tarde e a noite,Estavel,25,32,60,100,SE - NE,Fracos/Moderados
18/10/2022,Almeirim - PA,Nublado a encoberto com chuva e trovoadas pela manha e a noite,Estavel,25,32,60,100,SE - NE,Fracos/Moderados
19/10/2022,Almeirim - PA,Nublado a encoberto com chuva e trovoadas na madrugada,Estavel,25,32,60,100,SE - NE,Fracos/Moderados
20/10/2022,Almeirim - PA,Nublado a encoberto com pancadas de chuva e trovoadas isoladas a tarde,Estavel,25,32,60,100,SE - NE,Fracos/Moderados
21/10/2022,Almeirim - PA,Nublado a parcialmente nublado com pancadas de chuva e trovoadas isoladas a tarde,Estavel,25,32,60,100,SE - NE,Fracos/Moderados
22/10/2022,Almeirim - PA,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas entre o final da tarde e o inicio da noite,Estavel,25,32,55,95,SE - NE,Fracos/Moderados
23/10/2022,Almeirim - PA,Nublado a parcialmente nublado com pancadas de chuva e trovoadas isoladas na madrugada,Estavel,24,31,55,95,SE - NE,Fracos/Moderados
24/10/2022,Almeirim - PA,Nublado a parcialmente nublado,Estavel,24,33,55,95,SE - NE,Fracos/Moderados
25/10/2022,Almeirim - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas a noite,Estavel,25,33,60,100,SE - NE,Fracos/Moderados
26/10/2022,Almeirim - PA,Nublado a parcialmente nublado com chuva e trovoadas a qualquer hora do dia,Declinio,25,31,65,100,SE - NE,Fracos/Moderados
27/10/2022,Almeirim - PA,Nublado a parcialmente nublado com chuva e trovoadas a qualquer hora do dia,Estavel,25,30,65,100,SE - NE,Fracos/Moderados
28/10/2022,Almeirim - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas a tarde,Estavel,25,31,65,100,SE - NE,Fracos/Moderados
29/10/2022,Almeirim - PA,Poucas nuvens a nublado,Estavel,25,32,60,100,SE - NE,Fracos/Moderados
30/10/2022,Almeirim - PA,Poucas nuvens a nublado,Estavel,25,32,60,100,SE - NE,Fracos/Moderados
31/10/2022,Almeirim - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas a noite,Estavel,25,32,60,100,SE - NE,Fracos/Moderados
04/10/2022,Alta Floresta D'Oeste - RO,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,22,35,45,95,NW - N,Fracos
05/10/2022,Alta Floresta D'Oeste - RO,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,22,36,40,90,NW - N,Fracos
06/10/2022,Alta Floresta D'Oeste - RO,Claro a parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,36,45,95,NW - NE,Fracos
07/10/2022,Alta Floresta D'Oeste - RO,Nublado a encoberto com pancadas de chuva e trovoadas,Declinio,23,31,55,100,SE,Fracos/Moderados
08/10/2022,Alta Floresta D'Oeste - RO,Nublado a encoberto com chuva,Estavel,21,30,60,100,NW - NE,Fracos
09/10/2022,Alta Floresta D'Oeste - RO,Nublado com pancadas de chuva e trovoadas,Estavel,22,32,50,95,SW - W,Fracos
10/10/2022,Alta Floresta D'Oeste - RO,Nublado com pancadas de chuva e trovoadas,Estavel,23,32,50,95,SW - W,Fracos
11/10/2022,Alta Floresta D'Oeste - RO,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas entre o final da tarde e o inicio da noite,Estavel,23,34,50,95,NE,Fracos
12/10/2022,Alta Floresta D'Oeste - RO,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas entre o final da tarde e o inicio da noite,Estavel,23,34,50,95,NE,Fracos
13/10/2022,Alta Floresta D'Oeste - RO,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas entre o final da tarde e o inicio da noite,Estavel,23,33,55,95,NE,Fracos
14/10/2022,Alta Floresta D'Oeste - RO,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas entre o final da tarde e o inicio da noite,Estavel,23,33,55,95,NE,Fracos
15/10/2022,Alta Floresta D'Oeste - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas a qualquer hora do dia,Estavel,22,32,60,100,NE,Fracos
16/10/2022,Alta Floresta D'Oeste - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas entre o final da tarde e o inicio da noite,Estavel,23,33,60,100,NE,Fracos
17/10/2022,Alta Floresta D'Oeste - RO,Poucas nuvens a parcialmente nublado com pancadas de chuva e trovoadas isoladas entre o final da tarde e o inicio da noite,Estavel,24,34,55,95,NE,Fracos
18/10/2022,Alta Floresta D'Oeste - RO,Poucas nuvens a parcialmente nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,23,32,55,95,NE,Fracos
19/10/2022,Alta Floresta D'Oeste - RO,Poucas nuvens a parcialmente nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,23,32,55,95,NE,Fracos
20/10/2022,Alta Floresta D'Oeste - RO,Poucas nuvens a parcialmente nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,23,32,50,90,NE,Fracos
21/10/2022,Alta Floresta D'Oeste - RO,Poucas nuvens a parcialmente nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,23,32,50,90,NE,Fracos
22/10/2022,Alta Floresta D'Oeste - RO,Poucas nuvens a parcialmente nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,25,33,50,90,NE,Fracos
23/10/2022,Alta Floresta D'Oeste - RO,Poucas nuvens a parcialmente nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,25,33,50,90,NE,Fracos
24/10/2022,Alta Floresta D'Oeste - RO,Poucas nuvens a parcialmente nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,25,33,50,90,NE,Fracos
25/10/2022,Alta Floresta D'Oeste - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas,Estavel,22,31,55,100,NW - NE,Fracos
26/10/2022,Alta Floresta D'Oeste - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,34,50,95,NW - NE,Fracos
27/10/2022,Alta Floresta D'Oeste - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,34,50,95,NE - N,Fracos
28/10/2022,Alta Floresta D'Oeste - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,34,50,95,NW - NE,Fracos
29/10/2022,Alta Floresta D'Oeste - RO,Nublado com pancadas de chuva e trovoadas,Estavel,23,32,60,100,NW - NE,Fracos
30/10/2022,Alta Floresta D'Oeste - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas,Estavel,23,33,55,100,NW - N,Fracos
04/10/2022,Altamira - PA,Claro a nublado com pancadas de chuva entre o final da tarde e o inicio da noite,Estavel,23,33,50,95,E - SE,Fracos/Moderados
05/10/2022,Altamira - PA,Claro a nublado com pancadas de chuva entre o final da tarde e o inicio da noite,Estavel,23,33,50,95,E - SE,Fracos/Moderados
06/10/2022,Altamira - PA,Claro a nublado com pancadas de chuva entre o final da tarde e o inicio da noite,Estavel,23,33,50,95,E - SE,Fracos/Moderados
07/10/2022,Altamira - PA,Claro a nublado com pancadas de chuva isoladas a noite,Estavel,23,33,50,95,E - SE,Fracos/Moderados
08/10/2022,Altamira - PA,Claro a nublado com pancadas de chuva isoladas a noite,Estavel,23,33,50,95,E - SE,Fracos/Moderados
09/10/2022,Altamira - PA,Claro a nublado com pancadas de chuva isoladas a tarde e a noite,Estavel,23,32,55,95,E - SE,Fracos/Moderados
10/10/2022,Altamira - PA,Poucas nuvens a encoberto com pancadas de chuva e trovoadas isoladas a tarde e a noite,Estavel,24,34,60,100,NE - SE,Fracos/Moderados
11/10/2022,Altamira - PA,Parcialmente nublado a nublado com pancadas de chuva e trovoadas a tarde,Estavel,25,32,60,100,SE - NE,Fracos/Moderados
13/10/2022,Altamira - PA,Poucas nuvens a nublado,Estavel,25,33,60,100,SE - NE,Fracos/Moderados
14/10/2022,Altamira - PA,Poucas nuvens a nublado com possibilidade de chuva a noite,Estavel,23,34,55,100,SE - NE,Fracos/Moderados
15/10/2022,Altamira - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas a tarde,Estavel,25,33,60,95,SE - NE,Fracos/Moderados
16/10/2022,Altamira - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas a tarde e a noite,Estavel,25,32,60,100,SE - NE,Fracos/Moderados
17/10/2022,Altamira - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas a tarde e a noite,Estavel,25,32,60,100,SE - NE,Fracos/Moderados
18/10/2022,Altamira - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas pela manha e a noite,Estavel,25,32,60,100,SE - NE,Fracos/Moderados
19/10/2022,Altamira - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas a tarde e a noite,Estavel,25,32,60,100,SE - NE,Fracos/Moderados
20/10/2022,Altamira - PA,Poucas nuvens a nublado,Estavel,25,33,60,95,SE - NE,Fracos/Moderados
21/10/2022,Altamira - PA,Poucas nuvens a nublado,Estavel,25,33,60,95,SE - NE,Fracos/Moderados
22/10/2022,Altamira - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas a tarde,Estavel,25,33,55,100,SE - NE,Fracos/Moderados
23/10/2022,Altamira - PA,Poucas nuvens a nublado,Estavel,25,33,50,95,SE - NE,Fracos/Moderados
24/10/2022,Altamira - PA,Poucas nuvens a nublado,Estavel,25,33,50,95,SE - NE,Fracos/Moderados
25/10/2022,Altamira - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas a tarde,Estavel,24,33,50,95,SE - NE,Fracos/Moderados
26/10/2022,Altamira - PA,Nublado a parcialmente nublado com chuva e trovoadas a qualquer hora do dia,Declinio,23,31,65,100,SE - NE,Fracos/Moderados
27/10/2022,Altamira - PA,Nublado a parcialmente nublado com chuva e trovoadas a qualquer hora do dia,Estavel,23,31,60,100,SE - NE,Fracos/Moderados
28/10/2022,Altamira - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas a tarde,Estavel,23,31,60,100,SE - NE,Fracos/Moderados
29/10/2022,Altamira - PA,Poucas nuvens a nublado,Estavel,23,32,60,100,SE - NE,Fracos/Moderados
30/10/2022,Altamira - PA,Poucas nuvens a nublado,Estavel,23,33,55,95,SE - NE,Fracos/Moderados
31/10/2022,Altamira - PA,Poucas nuvens a nublado,Estavel,23,33,55,95,SE - NE,Fracos/Moderados
01/10/2022,Alto Alegre - RR,Parcialmente nublado a nublado com chuva em areas isoladas,Estavel,23,31,60,90,E - NE,Moderados/Fortes
04/10/2022,Alto Alegre - RR,Parcialmente nublado a nublado com chuva em areas isoladas,Estavel,22,31,60,90,SE - NW,Fracos/Fortes
05/10/2022,Alto Alegre - RR,Parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,34,55,85,NE - N,Fracos
06/10/2022,Alto Alegre - RR,Parcialmente nublado a nublado com chuva em areas isoladas,Estavel,24,33,55,90,S - E,Fracos
07/10/2022,Alto Alegre - RR,Poucas nuvens a parcialmente nublado,Estavel,24,34,55,70,E - NE,Fracos/Moderados
08/10/2022,Alto Alegre - RR,Claro a poucas nuvens,Estavel,24,34,55,75,E - NW,Fracos/Moderados
09/10/2022,Alto Alegre - RR,Claro a poucas nuvens,Estavel,24,35,50,75,E - SE,Fracos/Moderados
10/10/2022,Alto Alegre - RR,Claro a parcialmente nublado,Estavel,25,34,60,80,E - NE,Fracos/Moderados
11/10/2022,Alto Alegre - RR,Parcialmente nublado a nublado com chuva,Declinio,23,30,60,90,SE - SW,Fracos/Moderados
12/10/2022,Alto Alegre - RR,Parcialmente nublado a nublado com possibilidade de chuva em areas isoladas,Estavel,23,33,55,95,E - W,Fracos
13/10/2022,Alto Alegre - RR,Parcialmente nublado a nublado com chuva em areas isoladas,Estavel,22,33,60,95,E - W,Fracos
14/10/2022,Alto Alegre - RR,Parcialmente nublado a nublado com pancadas de chuva,Estavel,23,32,60,95,NW - NE,Fracos/Moderados
15/10/2022,Alto Alegre - RR,Nublado a parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,31,60,95,NE - NW,Fracos
16/10/2022,Alto Alegre - RR,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,31,60,95,NE - S,Fracos/Moderados
17/10/2022,Alto Alegre - RR,Nublado com pancadas de chuva e trovoadas,Estavel,23,30,60,95,NW - SW,Fracos
18/10/2022,Alto Alegre - RR,Nublado com chuva e trovoadas,Estavel,23,30,60,95,NW - SW,Fracos
19/10/2022,Alto Alegre - RR,Parcialmente nublado a nublado com pancadas de chuva e trovoadas,Estavel,23,30,60,95,NE - NW,Fracos/Moderados
20/10/2022,Alto Alegre - RR,Parcialmente nublado a nublado com chuva e trovoadas,Estavel,23,31,60,95,W - SW,Fracos/Moderados
21/10/2022,Alto Alegre - RR,Poucas nuvens a nublado com chuva em areas isoladas,Estavel,23,33,55,95,NE - SE,Fracos/Moderados
22/10/2022,Alto Alegre - RR,Poucas nuvens a nublado com chuva em areas isoladas,Estavel,23,33,55,95,NE - E,Fracos/Moderados
23/10/2022,Alto Alegre - RR,Poucas nuvens a parcialmente nublado com chuva em areas isoladas,Estavel,24,33,55,95,NE - SE,Fracos/Moderados
26/10/2022,Alto Alegre - RR,Parcialmente nublado a nublado com chuva,Estavel,23,31,60,95,SE - SW,Fracos
27/10/2022,Alto Alegre - RR,Parcialmente nublado a nublado com pancadas de chuva,Estavel,24,34,55,95,E - N,Fracos
28/10/2022,Alto Alegre - RR,Parcialmente nublado a nublado com chuva,Estavel,24,30,70,95,S - NW,Fracos
29/10/2022,Alto Alegre - RR,Parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,32,60,90,E - W,Fracos
30/10/2022,Alto Alegre - RR,Poucas nuvens a parcialmente nublado,Estavel,23,32,60,85,E - N,Fracos
31/10/2022,Alto Alegre - RR,Poucas nuvens a parcialmente nublado,Estavel,23,32,60,85,E - N,Fracos
04/10/2022,Alto Alegre dos Parecis - RO,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,22,35,45,95,NW - N,Fracos
05/10/2022,Alto Alegre dos Parecis - RO,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,22,36,40,90,NW - N,Fracos
06/10/2022,Alto Alegre dos Parecis - RO,Claro a parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,36,45,95,NW - NE,Fracos
07/10/2022,Alto Alegre dos Parecis - RO,Nublado a encoberto com pancadas de chuva e trovoadas,Declinio,23,31,55,100,SE,Fracos/Moderados
08/10/2022,Alto Alegre dos Parecis - RO,Nublado a encoberto com chuva,Estavel,21,30,60,100,NW - NE,Fracos
09/10/2022,Alto Alegre dos Parecis - RO,Nublado com pancadas de chuva e trovoadas,Estavel,22,32,50,95,SW - W,Fracos
10/10/2022,Alto Alegre dos Parecis - RO,Nublado com pancadas de chuva e trovoadas,Estavel,23,32,50,95,SW - W,Fracos
11/10/2022,Alto Alegre dos Parecis - RO,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas entre o final da tarde e o inicio da noite,Estavel,23,34,50,95,NE,Fracos
12/10/2022,Alto Alegre dos Parecis - RO,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas entre o final da tarde e o inicio da noite,Estavel,23,34,50,95,NE,Fracos
13/10/2022,Alto Alegre dos Parecis - RO,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas entre o final da tarde e o inicio da noite,Estavel,23,33,55,95,NE,Fracos
14/10/2022,Alto Alegre dos Parecis - RO,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas entre o final da tarde e o inicio da noite,Estavel,23,33,55,95,NE,Fracos
15/10/2022,Alto Alegre dos Parecis - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas a qualquer hora do dia,Estavel,22,32,60,100,NE,Fracos
